number,author,dependabot,category,title,created_at,merged_at,url
43159,dependabot[bot],True,dependency,chore(deps): bump caniuse-lite from 1.0.30001806 to 1.0.30001807 in /docs,2026-08-14T07:13:34Z,2026-08-14T09:34:07Z,https://github.com/apache/superset/pull/43159
43160,dependabot[bot],True,dependency,chore(deps): bump antd from 6.5.3 to 6.5.4 in /docs,2026-08-14T07:14:02Z,2026-08-14T09:34:04Z,https://github.com/apache/superset/pull/43160
43161,dependabot[bot],True,dependency,chore(deps): bump query-string from 9.4.1 to 9.5.0 in /superset-frontend,2026-08-14T07:14:07Z,2026-08-14T09:34:00Z,https://github.com/apache/superset/pull/43161
43162,dependabot[bot],True,dependency,chore(deps): bump antd from 6.5.3 to 6.5.4 in /superset-frontend,2026-08-14T07:16:35Z,2026-08-14T09:33:57Z,https://github.com/apache/superset/pull/43162
43163,endimonan,False,fix,fix(calendar): localize date labels,2026-08-14T12:13:55Z,2026-08-17T12:44:14Z,https://github.com/apache/superset/pull/43163
43164,hainenber,False,dependency,feat(ci): enforce min release age for npm dep installation,2026-08-14T13:39:24Z,2026-08-28T16:42:42Z,https://github.com/apache/superset/pull/43164
43166,sadpandajoe,False,dependency,fix(ci): update vulnerable transitive nanoid,2026-08-14T14:12:32Z,2026-08-15T16:09:20Z,https://github.com/apache/superset/pull/43166
43173,sadpandajoe,False,fix,fix(dataset): correct Hours Offset filter bounds and grain-truncation order,2026-08-14T17:41:46Z,2026-08-24T18:47:16Z,https://github.com/apache/superset/pull/43173
43177,bikash-barnwal,False,fix,fix(datasets): keep a metric's warning text when editing from Explore,2026-08-14T19:05:01Z,2026-08-24T17:47:46Z,https://github.com/apache/superset/pull/43177
43183,bikash-barnwal,False,other,test(chart): mock the event log endpoint in the drill-to-detail menu test,2026-08-14T19:47:09Z,2026-08-18T20:51:55Z,https://github.com/apache/superset/pull/43183
43185,bikash-barnwal,False,fix,fix(api): stop export downloads inheriting the one-year Cache-Control,2026-08-14T20:16:40Z,2026-08-27T19:17:03Z,https://github.com/apache/superset/pull/43185
43190,aminghadersohi,False,fix,fix(dataset): preserve legacy default dashboard URLs,2026-08-14T21:14:40Z,2026-08-19T18:44:55Z,https://github.com/apache/superset/pull/43190
43191,aminghadersohi,False,fix,fix(users): show password validation errors,2026-08-14T21:16:36Z,2026-08-19T20:57:47Z,https://github.com/apache/superset/pull/43191
43195,bikash-barnwal,False,fix,fix(deckgl): give handlebars tooltips an opaque background,2026-08-14T21:34:48Z,2026-08-27T19:17:33Z,https://github.com/apache/superset/pull/43195
43196,bikash-barnwal,False,fix,fix(roles): let the permissions dropdown size to its content,2026-08-14T21:48:38Z,2026-08-24T17:46:03Z,https://github.com/apache/superset/pull/43196
43197,bikash-barnwal,False,other,ci: declare top-level permissions on the remaining workflows,2026-08-14T21:52:05Z,2026-08-15T07:48:43Z,https://github.com/apache/superset/pull/43197
43198,bikash-barnwal,False,fix,fix(lint-metrics): record oxlint plugin rules under their canonical id,2026-08-14T22:00:05Z,2026-08-15T07:21:38Z,https://github.com/apache/superset/pull/43198
43201,rusackas,False,fix,fix(charts): fix Bubble chart crash and correct example's time_range to a year with real data,2026-08-14T22:52:40Z,2026-08-15T07:16:30Z,https://github.com/apache/superset/pull/43201
43202,aminghadersohi,False,fix,fix(mcp): preserve user-authored result values,2026-08-14T23:07:59Z,2026-08-20T22:29:40Z,https://github.com/apache/superset/pull/43202
43205,SEPURI-SAI-KRISHNA,False,fix,fix(chart): map the remaining time grains for Prophet forecasting,2026-08-15T04:37:58Z,2026-08-29T03:35:53Z,https://github.com/apache/superset/pull/43205
43207,dependabot[bot],True,dependency,chore(deps): bump mako from 1.3.12 to 1.4.1,2026-08-15T07:03:07Z,2026-08-15T07:33:07Z,https://github.com/apache/superset/pull/43207
43208,dependabot[bot],True,dependency,chore(deps): bump cachetools from 7.1.6 to 7.1.7,2026-08-15T07:03:31Z,2026-08-15T07:33:36Z,https://github.com/apache/superset/pull/43208
43209,dependabot[bot],True,dependency,chore(deps-dev): bump sqlalchemy-bigquery from 1.17.1 to 1.17.2,2026-08-15T07:04:14Z,2026-08-15T07:59:56Z,https://github.com/apache/superset/pull/43209
43210,dependabot[bot],True,dependency,chore(deps-dev): bump fastmcp from 3.4.5 to 3.4.7,2026-08-15T07:04:36Z,2026-08-15T07:43:04Z,https://github.com/apache/superset/pull/43210
43211,dependabot[bot],True,dependency,"chore(deps-dev): update pyocient requirement from <4,>=1.0.15 to >=3.9.0,<4",2026-08-15T07:05:21Z,2026-08-15T07:33:21Z,https://github.com/apache/superset/pull/43211
43212,dependabot[bot],True,dependency,chore(deps-dev): bump pandas-gbq from 0.35.0 to 0.35.1,2026-08-15T07:05:58Z,2026-08-15T07:42:20Z,https://github.com/apache/superset/pull/43212
43213,hainenber,False,other,chore(ci): disable Git commit info capture in Playwright E2E tests to avoid timeout,2026-08-15T08:12:49Z,2026-08-19T23:54:45Z,https://github.com/apache/superset/pull/43213
43216,bikash-barnwal,False,fix,fix(sqllab): stop a database with no extra from breaking SET_DATABASES,2026-08-15T08:48:51Z,2026-08-27T03:51:08Z,https://github.com/apache/superset/pull/43216
43217,daviddallakyan2005,False,fix,fix(clickhouse): add PT1S time grain,2026-08-15T09:50:41Z,2026-08-18T22:49:19Z,https://github.com/apache/superset/pull/43217
43221,Abdrihman-Hussein,False,other,docs(faq): convert flask fab freeze question to a proper heading,2026-08-15T13:56:19Z,2026-08-15T16:21:13Z,https://github.com/apache/superset/pull/43221
43226,eschutho,False,fix,fix(sql-lab): catch TemplateError in StreamingSqlResultExportCommand.validate,2026-08-15T16:39:26Z,2026-08-17T22:02:11Z,https://github.com/apache/superset/pull/43226
43228,rlei-odes,False,fix,fix(chart): ignore chart actions for a chart no longer in state,2026-08-15T21:48:12Z,2026-08-20T17:57:22Z,https://github.com/apache/superset/pull/43228
43240,dependabot[bot],True,dependency,chore(deps-dev): bump @types/node from 26.1.2 to 26.2.0 in /superset-websocket,2026-08-17T07:03:22Z,2026-08-17T21:34:36Z,https://github.com/apache/superset/pull/43240
43241,dependabot[bot],True,dependency,chore(deps): bump ws from 8.21.2 to 8.21.3 in /superset-websocket,2026-08-17T07:03:29Z,2026-08-17T21:34:32Z,https://github.com/apache/superset/pull/43241
43242,dependabot[bot],True,dependency,chore(deps-dev): bump eslint from 10.8.0 to 10.8.1 in /superset-websocket,2026-08-17T07:03:38Z,2026-08-17T21:34:26Z,https://github.com/apache/superset/pull/43242
43243,dependabot[bot],True,dependency,chore(deps): bump baseline-browser-mapping from 2.11.12 to 2.11.13 in /docs,2026-08-17T07:05:04Z,2026-08-18T00:46:24Z,https://github.com/apache/superset/pull/43243
43244,dependabot[bot],True,dependency,chore(deps): bump caniuse-lite from 1.0.30001807 to 1.0.30001809 in /docs,2026-08-17T07:05:16Z,2026-08-17T21:34:19Z,https://github.com/apache/superset/pull/43244
43246,dependabot[bot],True,dependency,chore(deps-dev): bump @testing-library/jest-dom from 7.0.0 to 7.0.1 in /superset-frontend,2026-08-17T07:08:59Z,2026-08-17T21:34:15Z,https://github.com/apache/superset/pull/43246
43247,dependabot[bot],True,dependency,chore(deps-dev): bump @types/node from 26.1.2 to 26.2.0 in /superset-frontend,2026-08-17T07:09:59Z,2026-08-17T21:34:11Z,https://github.com/apache/superset/pull/43247
43248,dependabot[bot],True,dependency,chore(deps-dev): bump eslint from 10.8.0 to 10.8.1 in /superset-frontend,2026-08-17T07:11:50Z,2026-08-17T21:34:07Z,https://github.com/apache/superset/pull/43248
43249,dependabot[bot],True,dependency,chore(deps-dev): bump baseline-browser-mapping from 2.11.12 to 2.11.13 in /superset-frontend,2026-08-17T07:12:41Z,2026-08-17T21:34:03Z,https://github.com/apache/superset/pull/43249
43250,dependabot[bot],True,dependency,chore(deps-dev): bump tsx from 4.23.10 to 4.23.12 in /superset-frontend,2026-08-17T07:13:12Z,2026-08-17T21:33:59Z,https://github.com/apache/superset/pull/43250
43252,msyavuz,False,fix,fix(dashboard): derive filter scope on read instead of serving a stale cache,2026-08-17T10:05:26Z,2026-08-17T16:23:19Z,https://github.com/apache/superset/pull/43252
43255,msyavuz,False,fix,fix(datasets): keep metric certified_by when certification details are typed next,2026-08-17T11:44:38Z,2026-08-17T16:23:31Z,https://github.com/apache/superset/pull/43255
43256,endimonan,False,fix,fix(dashboard): align list OpenAPI schema,2026-08-17T12:31:00Z,2026-08-18T17:22:51Z,https://github.com/apache/superset/pull/43256
43262,villebro,False,feature,feat: support progressive widget schema disclosure,2026-08-17T16:54:10Z,2026-08-19T14:47:27Z,https://github.com/apache/superset/pull/43262
43264,sadpandajoe,False,other,test(frontend): shrink flaky/misplaced recently-archived e2e coverage to Jest unit tests,2026-08-17T17:48:24Z,2026-08-20T18:48:03Z,https://github.com/apache/superset/pull/43264
43266,sadpandajoe,False,fix,fix(ci): restore scheduled CI checks,2026-08-17T18:12:04Z,2026-08-24T19:31:50Z,https://github.com/apache/superset/pull/43266
43267,sadpandajoe,False,fix,fix(chart): stop contextmenu propagation in BigNumberViz,2026-08-17T18:33:09Z,2026-08-19T20:57:28Z,https://github.com/apache/superset/pull/43267
43269,betodealmeida,False,feature,feat(semantic layers): optional metadata for metrics/dimensions,2026-08-17T20:44:19Z,2026-08-18T00:34:17Z,https://github.com/apache/superset/pull/43269
43270,DanielSwift1992,False,fix,fix: remove a labeler glob that matches no files,2026-08-17T21:18:14Z,2026-08-18T23:21:01Z,https://github.com/apache/superset/pull/43270
43271,SBIN2010,False,feature,feat(dashboard): add a tooltip displaying chart descriptions,2026-08-17T22:00:36Z,2026-08-30T19:25:38Z,https://github.com/apache/superset/pull/43271
43272,nytai,False,feature,feat(tooltip): add Truncate labels control to timeseries charts,2026-08-17T22:08:35Z,2026-08-18T18:05:08Z,https://github.com/apache/superset/pull/43272
43273,hy144328,False,other,chore: Unset future flag in engines and sessions.,2026-08-17T22:21:22Z,2026-08-20T17:58:38Z,https://github.com/apache/superset/pull/43273
43274,FrancescoCastaldi,False,other,chore(i18n): complete Italian translations with 100% placeholder validation,2026-08-18T00:00:08Z,2026-08-30T18:34:57Z,https://github.com/apache/superset/pull/43274
43280,endimonan,False,fix,"fix(charts): resolve export filenames from the chart, not the form data",2026-08-18T07:16:56Z,2026-08-27T11:31:32Z,https://github.com/apache/superset/pull/43280
43281,dependabot[bot],True,dependency,chore(deps-dev): bump @typescript-eslint/parser from 8.66.0 to 8.67.0 in /superset-websocket,2026-08-18T07:29:22Z,2026-08-18T10:00:46Z,https://github.com/apache/superset/pull/43281
43282,dependabot[bot],True,dependency,chore(deps-dev): bump typescript-eslint from 8.66.0 to 8.67.0 in /superset-websocket,2026-08-18T07:29:32Z,2026-08-18T10:00:43Z,https://github.com/apache/superset/pull/43282
43283,dependabot[bot],True,dependency,chore(deps-dev): bump oxfmt from 0.62.0 to 0.63.0 in /superset-websocket,2026-08-18T07:29:43Z,2026-08-18T10:00:40Z,https://github.com/apache/superset/pull/43283
43284,dependabot[bot],True,dependency,chore(deps-dev): bump @typescript-eslint/eslint-plugin from 8.65.0 to 8.67.0 in /superset-websocket,2026-08-18T07:29:54Z,2026-08-18T17:34:40Z,https://github.com/apache/superset/pull/43284
43285,dependabot[bot],True,dependency,chore(deps-dev): bump @typescript-eslint/eslint-plugin from 8.66.0 to 8.67.0 in /superset-frontend in the typescript-eslint group,2026-08-18T07:30:08Z,2026-08-18T10:00:33Z,https://github.com/apache/superset/pull/43285
43286,dependabot[bot],True,dependency,chore(deps-dev): bump the typescript-eslint group in /docs with 3 updates,2026-08-18T07:31:16Z,2026-08-18T10:00:30Z,https://github.com/apache/superset/pull/43286
43287,dependabot[bot],True,dependency,chore(deps-dev): bump oxfmt from 0.62.0 to 0.63.0 in /docs,2026-08-18T07:34:34Z,2026-08-18T10:00:25Z,https://github.com/apache/superset/pull/43287
43288,dependabot[bot],True,dependency,chore(deps-dev): bump oxlint from 1.77.0 to 1.78.0 in /superset-frontend,2026-08-18T07:34:46Z,2026-08-18T10:00:21Z,https://github.com/apache/superset/pull/43288
43289,dependabot[bot],True,dependency,chore(deps): bump antd from 6.5.4 to 6.6.0 in /docs,2026-08-18T07:35:13Z,2026-08-18T10:00:18Z,https://github.com/apache/superset/pull/43289
43290,dependabot[bot],True,dependency,chore(deps): bump supercluster from 8.0.1 to 9.0.0 in /superset-frontend,2026-08-18T07:35:38Z,2026-08-18T17:35:17Z,https://github.com/apache/superset/pull/43290
43291,dependabot[bot],True,dependency,chore(deps): bump dompurify from 3.4.12 to 3.4.13 in /superset-frontend,2026-08-18T07:36:13Z,2026-08-18T10:00:00Z,https://github.com/apache/superset/pull/43291
43292,dependabot[bot],True,dependency,chore(deps): bump google-auth-library from 11.0.0 to 11.0.1 in /superset-frontend,2026-08-18T07:37:22Z,2026-08-18T09:59:56Z,https://github.com/apache/superset/pull/43292
43293,dependabot[bot],True,dependency,chore(deps-dev): bump oxfmt from 0.62.0 to 0.63.0 in /superset-frontend,2026-08-18T07:38:08Z,2026-08-18T13:15:09Z,https://github.com/apache/superset/pull/43293
43294,dependabot[bot],True,dependency,chore(deps): bump antd from 6.5.4 to 6.6.0 in /superset-frontend,2026-08-18T07:39:16Z,2026-08-18T13:15:04Z,https://github.com/apache/superset/pull/43294
43296,EnxDev,False,fix,fix(explore): keep the row count label visible when the row limit is reached,2026-08-18T08:49:32Z,2026-08-28T08:51:27Z,https://github.com/apache/superset/pull/43296
43301,vhogberg,False,fix,fix(uploads): set catalog on datasets created by file upload,2026-08-18T13:04:19Z,2026-08-28T04:46:51Z,https://github.com/apache/superset/pull/43301
43304,ASolarers-Rodriguez,False,dependency,fix(plugin-chart-chord): declare react as a peerDependency,2026-08-18T15:32:16Z,2026-08-19T21:35:39Z,https://github.com/apache/superset/pull/43304
43306,sadpandajoe,False,fix,fix(frontend): ignore stale list responses,2026-08-18T18:15:48Z,2026-08-24T19:13:34Z,https://github.com/apache/superset/pull/43306
43307,aminghadersohi,False,fix,fix(reports): humanize day-of-month + day-of-week crontabs as OR,2026-08-18T20:50:33Z,2026-08-20T20:46:08Z,https://github.com/apache/superset/pull/43307
43310,aminghadersohi,False,fix,fix(listview): stop card clicks creating a duplicate history entry,2026-08-18T20:57:24Z,2026-08-21T03:23:46Z,https://github.com/apache/superset/pull/43310
43311,glaterza,False,fix,fix(i18n-es): correct case/number collapse in the semantic-layer labels,2026-08-18T21:27:50Z,2026-08-21T03:03:58Z,https://github.com/apache/superset/pull/43311
43315,sadpandajoe,False,fix,fix(charts): align grain-less time comparisons safely,2026-08-18T23:41:40Z,2026-08-20T21:55:01Z,https://github.com/apache/superset/pull/43315
43316,villebro,False,other,refactor(coordination): centralize distributed coordination in a single service,2026-08-18T23:46:48Z,2026-08-21T22:53:17Z,https://github.com/apache/superset/pull/43316
43317,sadpandajoe,False,fix,fix(explore): require a value for adhoc filters before save,2026-08-19T00:18:03Z,2026-08-27T19:17:46Z,https://github.com/apache/superset/pull/43317
43319,s1ny1998,False,fix,fix(explore): keep certification badges after saving or swapping a dataset,2026-08-19T06:00:18Z,2026-08-28T15:47:36Z,https://github.com/apache/superset/pull/43319
43321,dependabot[bot],True,dependency,chore(deps-dev): bump globals from 17.9.0 to 17.10.0 in /superset-websocket,2026-08-19T07:06:14Z,2026-08-19T18:36:49Z,https://github.com/apache/superset/pull/43321
43322,dependabot[bot],True,dependency,chore(deps): bump astral-sh/setup-uv from 9.0.0 to 10.0.0,2026-08-19T07:06:32Z,2026-08-19T21:40:02Z,https://github.com/apache/superset/pull/43322
43323,dependabot[bot],True,dependency,chore(deps): bump the docusaurus-openapi group in /docs with 2 updates,2026-08-19T07:07:05Z,2026-08-19T18:36:44Z,https://github.com/apache/superset/pull/43323
43324,dependabot[bot],True,dependency,chore(deps-dev): bump globals from 17.9.0 to 17.10.0 in /docs,2026-08-19T07:07:19Z,2026-08-19T18:36:38Z,https://github.com/apache/superset/pull/43324
43325,dependabot[bot],True,dependency,chore(deps): bump swagger-ui-react from 5.32.12 to 5.32.13 in /docs,2026-08-19T07:07:37Z,2026-08-19T18:36:35Z,https://github.com/apache/superset/pull/43325
43326,dependabot[bot],True,dependency,chore(deps): bump dompurify from 3.4.12 to 3.4.13 in /superset-frontend,2026-08-19T07:11:11Z,2026-08-19T18:36:31Z,https://github.com/apache/superset/pull/43326
43328,dependabot[bot],True,dependency,chore(deps-dev): bump @swc/plugin-emotion from 14.15.0 to 14.19.0 in /superset-frontend,2026-08-19T07:13:44Z,2026-08-19T18:36:26Z,https://github.com/apache/superset/pull/43328
43329,AurimasNav,False,fix,fix(mcp): fail closed when MCP_AUTH_FACTORY raises,2026-08-19T07:43:39Z,2026-08-21T22:43:52Z,https://github.com/apache/superset/pull/43329
43330,msyavuz,False,fix,fix(sqllab): disable Save dataset until the query runs successfully,2026-08-19T09:46:26Z,2026-08-21T09:56:42Z,https://github.com/apache/superset/pull/43330
43337,madhushreeag,False,feature,feat(config): add EXTRA_PANDAS_POSTPROCESSING_OPS extension point,2026-08-19T16:30:03Z,2026-08-20T20:15:42Z,https://github.com/apache/superset/pull/43337
43341,nytai,False,fix,fix(explore): legacy boolean filters and limit available operators based on calculated column type,2026-08-19T19:24:05Z,2026-08-19T22:37:10Z,https://github.com/apache/superset/pull/43341
43346,SBIN2010,False,feature,feat(plugin-chart-echarts): add Butterfly Chart,2026-08-19T22:14:54Z,2026-08-29T14:40:02Z,https://github.com/apache/superset/pull/43346
43348,fitzee,False,fix,fix(reports): prevent blank/partial report PDFs from virtualized charts,2026-08-19T23:03:31Z,2026-08-20T13:10:31Z,https://github.com/apache/superset/pull/43348
43349,justinpark,False,fix,fix(mcp): honor use_cache and cache_timeout in get_chart_data,2026-08-19T23:09:49Z,2026-08-20T20:01:41Z,https://github.com/apache/superset/pull/43349
43350,mikebridge,False,fix,fix(versioning): suppress automatic chart normalization changes,2026-08-19T23:33:39Z,2026-08-24T16:09:21Z,https://github.com/apache/superset/pull/43350
43351,sadpandajoe,False,fix,fix(sqllab): default PostgreSQL port to 5432 in the dynamic connection form,2026-08-20T00:43:02Z,2026-08-21T22:59:34Z,https://github.com/apache/superset/pull/43351
43353,sadpandajoe,False,fix,fix(query-object): reject malformed ad-hoc metrics,2026-08-20T05:01:14Z,2026-08-24T19:12:26Z,https://github.com/apache/superset/pull/43353
43354,sadpandajoe,False,fix,fix(explore): exclude permalink_key from chart URL params,2026-08-20T05:09:32Z,2026-08-21T18:43:18Z,https://github.com/apache/superset/pull/43354
43355,sadpandajoe,False,fix,fix(gsheets): correctly format Date-column filter literals,2026-08-20T05:17:33Z,2026-08-24T19:12:05Z,https://github.com/apache/superset/pull/43355
43357,SEPURI-SAI-KRISHNA,False,fix,fix(github): point the issue templates at labels that exist,2026-08-20T06:38:49Z,2026-08-20T17:13:36Z,https://github.com/apache/superset/pull/43357
43360,dependabot[bot],True,dependency,chore(deps-dev): bump globals from 17.10.0 to 17.11.0 in /superset-websocket,2026-08-20T07:03:05Z,2026-08-20T07:41:49Z,https://github.com/apache/superset/pull/43360
43361,dependabot[bot],True,dependency,chore(deps): bump github/codeql-action/analyze from 4.37.6 to 4.37.7,2026-08-20T07:05:13Z,2026-08-20T10:58:31Z,https://github.com/apache/superset/pull/43361
43362,dependabot[bot],True,dependency,chore(deps): bump github/codeql-action/init from 4.37.6 to 4.37.7,2026-08-20T07:06:46Z,2026-08-20T07:41:43Z,https://github.com/apache/superset/pull/43362
43363,dependabot[bot],True,dependency,chore(deps-dev): bump globals from 17.10.0 to 17.11.0 in /docs,2026-08-20T07:08:09Z,2026-08-20T07:41:38Z,https://github.com/apache/superset/pull/43363
43364,dependabot[bot],True,dependency,chore(deps): bump google-auth-library from 11.0.1 to 11.0.2 in /superset-frontend,2026-08-20T07:10:06Z,2026-08-20T07:41:26Z,https://github.com/apache/superset/pull/43364
43366,sadpandajoe,False,fix,fix(ci): repair nightly pre-commit failures,2026-08-20T16:54:49Z,2026-08-30T18:35:19Z,https://github.com/apache/superset/pull/43366
43368,sadpandajoe,False,fix,fix(sql-lab): fix transparent background in ag-grid native menus,2026-08-20T20:35:26Z,2026-08-27T23:56:37Z,https://github.com/apache/superset/pull/43368
43369,nytai,False,fix,fix(plugin-chart-echarts): restore tooltips for metrics labelled like…,2026-08-20T20:40:48Z,2026-08-20T21:58:11Z,https://github.com/apache/superset/pull/43369
43371,justinpark,False,fix,fix(sqllab): release DB connection before fetching query results from backend,2026-08-20T22:53:13Z,2026-08-26T17:37:43Z,https://github.com/apache/superset/pull/43371
43373,yousoph,False,fix,fix(explore): align viz type gallery thumbnails and Featured tag,2026-08-21T03:55:09Z,2026-08-21T17:40:38Z,https://github.com/apache/superset/pull/43373
43374,AurimasNav,False,fix,fix(mcp): flag failed tool calls with isError,2026-08-21T06:09:59Z,2026-08-27T21:59:19Z,https://github.com/apache/superset/pull/43374
43377,dependabot[bot],True,dependency,chore(deps): bump the storybook group in /docs with 2 updates,2026-08-21T07:04:33Z,2026-08-21T08:10:42Z,https://github.com/apache/superset/pull/43377
43378,dependabot[bot],True,dependency,chore(deps): bump astral-sh/setup-uv from 10.0.0 to 10.0.1,2026-08-21T07:07:31Z,2026-08-21T08:10:38Z,https://github.com/apache/superset/pull/43378
43379,dependabot[bot],True,dependency,chore(deps-dev): bump the storybook group in /superset-frontend with 5 updates,2026-08-21T07:09:20Z,2026-08-21T08:10:34Z,https://github.com/apache/superset/pull/43379
43380,dependabot[bot],True,dependency,chore(deps): bump dompurify from 3.4.12 to 3.4.13 in /superset-frontend,2026-08-21T07:10:06Z,2026-08-21T08:10:30Z,https://github.com/apache/superset/pull/43380
43381,dependabot[bot],True,dependency,chore(deps-dev): bump baseline-browser-mapping from 2.11.13 to 2.11.14 in /superset-frontend,2026-08-21T07:11:07Z,2026-08-21T08:10:26Z,https://github.com/apache/superset/pull/43381
43382,dependabot[bot],True,dependency,chore(deps): bump content-disposition from 2.0.1 to 3.0.0 in /superset-frontend,2026-08-21T07:13:07Z,2026-08-28T17:53:43Z,https://github.com/apache/superset/pull/43382
43384,msyavuz,False,fix,fix(plugin-chart-echarts): apply contribution before rename with time comparison,2026-08-21T10:07:03Z,2026-08-24T16:08:08Z,https://github.com/apache/superset/pull/43384
43387,luizotavio32,False,fix,fix(embedded-sdk): grant fullscreen and clipboard-write by default (#39943),2026-08-21T14:06:45Z,2026-08-21T17:17:29Z,https://github.com/apache/superset/pull/43387
43388,rusackas,False,fix,fix(mcp): tighten auth and request validation edge cases,2026-08-21T16:09:33Z,2026-08-24T17:59:00Z,https://github.com/apache/superset/pull/43388
43389,rusackas,False,fix,fix: add missing access checks to semantic-layer and theme endpoints,2026-08-21T16:09:53Z,2026-08-24T15:52:46Z,https://github.com/apache/superset/pull/43389
43390,rusackas,False,fix,"fix: add missing ownership checks to tag, report-log, and dataset-schema endpoints",2026-08-21T16:10:12Z,2026-08-24T15:44:23Z,https://github.com/apache/superset/pull/43390
43392,EnxDev,False,fix,fix(security): surface extra_editors in dashboard/chart lists,2026-08-21T16:10:47Z,2026-08-24T09:49:29Z,https://github.com/apache/superset/pull/43392
43393,rusackas,False,fix,fix(import): tighten ownership and validation checks across asset importers,2026-08-21T16:10:49Z,2026-08-21T19:35:34Z,https://github.com/apache/superset/pull/43393
43394,rusackas,False,fix,fix(sqllab): re-validate access against rendered SQL and tighten cache/permalink scoping,2026-08-21T16:11:11Z,2026-08-21T19:35:07Z,https://github.com/apache/superset/pull/43394
43395,rusackas,False,fix,"fix: tighten SSRF validation, executor resolution, and cache scoping across reports/thumbnails",2026-08-21T16:11:35Z,2026-08-21T19:34:38Z,https://github.com/apache/superset/pull/43395
43396,rusackas,False,fix,fix(export): escape formula-triggering values consistently and bound post-processing inputs,2026-08-21T16:11:54Z,2026-08-21T19:37:33Z,https://github.com/apache/superset/pull/43396
43397,rusackas,False,fix,fix(charts): escape untrusted strings before rendering into chart tooltips and popups,2026-08-21T16:12:14Z,2026-08-21T19:31:31Z,https://github.com/apache/superset/pull/43397
43398,rusackas,False,fix,fix(frontend): tighten SQL Lab autorun scoping and HTML-rendering defaults,2026-08-21T16:12:33Z,2026-08-21T19:31:08Z,https://github.com/apache/superset/pull/43398
43400,michael-s-molina,False,feature,feat: Add support for filters,2026-08-21T17:45:21Z,2026-08-21T17:55:12Z,https://github.com/apache/superset/pull/43400
43401,mikebridge,False,fix,fix(soft-delete): name the recovery location in the archive confirmation,2026-08-21T18:22:38Z,2026-08-24T22:56:21Z,https://github.com/apache/superset/pull/43401
43402,mikebridge,False,fix,fix(charts): surface blocking alerts/reports when archiving a chart,2026-08-21T18:58:56Z,2026-08-21T22:33:33Z,https://github.com/apache/superset/pull/43402
43403,sadpandajoe,False,fix,fix: update in the wild link on community page,2026-08-21T19:06:42Z,2026-08-24T15:28:20Z,https://github.com/apache/superset/pull/43403
43404,sadpandajoe,False,fix,fix(explore): honor column Label in filter search and pill,2026-08-21T19:33:59Z,2026-08-24T19:11:52Z,https://github.com/apache/superset/pull/43404
43405,msyavuz,False,fix,"fix(native-filters): allow clearing an optional ""select first value"" filter",2026-08-21T19:34:10Z,2026-08-28T12:46:46Z,https://github.com/apache/superset/pull/43405
43408,villebro,False,dependency,feat(gtf): add task dependencies (DAG) with chain-icon Task List display,2026-08-22T00:00:04Z,2026-08-22T01:43:17Z,https://github.com/apache/superset/pull/43408
43409,villebro,False,other,refactor(coordination): reliable Redis Streams await/notify (replace at-most-once pub/sub),2026-08-22T02:21:19Z,2026-08-22T03:28:38Z,https://github.com/apache/superset/pull/43409
43410,villebro,False,feature,feat(common): canonical single-query serialization for async chart data,2026-08-22T04:00:53Z,2026-08-22T05:08:55Z,https://github.com/apache/superset/pull/43410
43411,dependabot[bot],True,dependency,chore(deps-dev): bump gevent from 26.7.0 to 26.8.0,2026-08-22T07:03:04Z,2026-08-24T17:21:07Z,https://github.com/apache/superset/pull/43411
43412,dependabot[bot],True,dependency,chore(deps-dev): bump prophet from 1.3.0 to 1.4.0,2026-08-22T07:03:08Z,2026-08-24T17:21:03Z,https://github.com/apache/superset/pull/43412
43413,dependabot[bot],True,dependency,chore(deps): bump setuptools to 84.0.0 and pip to 26.2.1,2026-08-22T07:04:05Z,2026-08-29T01:34:10Z,https://github.com/apache/superset/pull/43413
43414,dependabot[bot],True,dependency,chore(deps): bump pyarrow from 25.0.0 to 25.0.1,2026-08-22T07:04:20Z,2026-08-24T17:20:59Z,https://github.com/apache/superset/pull/43414
43415,dependabot[bot],True,dependency,chore(deps): bump sqlalchemy from 2.0.51 to 2.0.52,2026-08-22T07:04:30Z,2026-08-24T17:20:55Z,https://github.com/apache/superset/pull/43415
43416,dependabot[bot],True,dependency,chore(deps-dev): update teradatasql requirement from >=20.0.0.64 to >=20.0.0.65,2026-08-22T07:04:44Z,2026-08-24T17:20:52Z,https://github.com/apache/superset/pull/43416
43417,dependabot[bot],True,dependency,chore(deps): bump marshmallow from 4.3.0 to 4.3.1,2026-08-22T07:04:56Z,2026-08-24T17:20:49Z,https://github.com/apache/superset/pull/43417
43418,dependabot[bot],True,dependency,chore(deps): bump sqlglot from 30.16.0 to 30.17.0,2026-08-22T07:05:22Z,2026-08-24T17:20:45Z,https://github.com/apache/superset/pull/43418
43419,dependabot[bot],True,dependency,"chore(deps-dev): update clickhouse-connect requirement from <2.0,>=1.6.0 to >=1.7.1,<2.0",2026-08-22T07:05:29Z,2026-08-24T20:54:24Z,https://github.com/apache/superset/pull/43419
43421,Dmitry-Kucher,False,fix,fix(table): keep each metric's own aggregate in the summary row by default,2026-08-22T07:59:52Z,2026-08-25T17:10:02Z,https://github.com/apache/superset/pull/43421
